sentence,page,keyword(s),Company,Label
"These tools are available on the Companys website, in the Investor Relations section and include: presentation of PGE Groups strategy 2030 with 2050 perspective, along with an one pager with summary of strategic objectives, dedicated investor presentations, quarterly files in xls format with operational and financial details for the reporting period, an editable xls-format file with financial and operational data, presented as a time series from the first quarter of 2011 until the last reporting period, preliminary estimated results, at dates prior to quarterly reporting.",57,['2050'],pge,FALSE
"These publications contain the key financial values, operating volumes and information on significant one-off events, a summary of the quarter for capital market analysts, for investors sensitive to social and environmental issues, looking for the link between business, finance and PGE's commitment to its environment, since 2015 PGE has been publishing PGE Groups Integrated Report online.",57,['commitment'],pge,FALSE
PGE Group's commitment to the transition is not focused solely on the organisation itself.,59,['commitment'],pge,FALSE
Internal communication One of the objectives set out by PGE Group in its new strategy until 2030 with an outlook to 2050 is to increase the organisation's effectiveness and efficiency.,61,['2050'],pge,FALSE
"The organisers appreciated the company's commitment to creating a pro-development and, at the same time, health-friendly work environment and the projects it has implemented, such as the Competence Development Centre or the ""Leader Profile"" survey.",68,['commitment'],pge,FALSE
"Thanks to their joint efforts, competence and commitment, the Customer Satisfaction Index (CSI) for the work of PGE Obrts customer service offices remained at a high level in 2021, both among G tariff and C1 tariff customers.",74,['commitment'],pge,FALSE
PGE Dystrybucja employees showed great commitment in serving a larger number of customers interested in prosumer installations than ever before.,79,['commitment'],pge,FALSE
"Non-financial report on activities of PGE Polska Grupa Energetyczna SA and PGE Capital Group for 2021 Approach to managing ESG issues The adoption of PGE Group's strategy until 2030 with an outlook to 2050, which defines the directions of the energy transition, decarbonisation of generation and the path towards climate neutrality, was the first step to implement a systematic management of the ESG area in the Group (E - environment, S - social, G - governance).",91,['2050'],pge,TRUE
"This document, which represents a strong and unequivocal commitment to zero tolerance for corruption at PGE Group, defines the key rules and responsibilities for counteracting corruption in the company.",95,['commitment'],pge,FALSE
"Since April 2021, two anti-corruption regulations are in force in PGE Group: revised the Anti-Corruption Policy, also addressed to external stakeholders, indicating, inter alia, the commitment to prevent corruption, key anti-corruption principles, responsibilities regarding their observance and how to respond to suspected irregularities in this regard; and new General Procedure-Counteracting Corruption in PGE Group, replacing the previous Anti-Corruption Policy, binding on employees and persons acting for and on behalf of PGE Group companies, specifying in detail the tasks, roles and responsibilities with respect to counteracting corruption in the Group.",98,['commitment'],pge,FALSE
"To secure the infrastructure, technical safeguards are in place to protect PGE Group against malware, targeted attacks and denial of service attacks.",101,['target'],pge,FALSE
"Each of these areas of climate risk is assessed in: the short term (year 2022), medium term (2022-2026) and long term (2022-2030).",105,['long term'],pge,FALSE
"PGE Group defines climate risk across five areas: raising support funds and investment incentives in national regulations-related to the growing impact of climate requirements relevant to the granting of aid funds and investment incentives in national regulations, international regulations related to EU legislation as regards energy and climate policy, in particular the Fit for 55 package, CO2 emissions related to the rising costs of emission allowances, which could adversely affect the profitability of generating assets or bring these assets to a halt, operations related to extreme weather events or changes in climate conditions, which could negatively influence PGE Groups assets and operating activities, investments concerning a failure by PGE Group to fulfill investment commitments aimed at the green transition, at the EU and domestic level and for own strategic purposes, which could adversely influence PGE Groups operational capacity, financial standing and reputation.",105,['commitment'],pge,FALSE
